1.338
1.242
1.136
1.036
0.926
0.828
0.745
0.672
0.626
0.583
0.542
0.509
0.489
0.447
0.440
0.401
0.383
0.372
0.360
0.341
0.335
0.321
0.304
0.285
0.263
0.272
0.259
0.259
0.236
0.226
0.223
0.211
0.204
0.203
0.195
0.191
0.189
0.183
0.161
0.156
0.160
0.149
0.153
0.156
0.129
0.128
0.123
0.118
0.131
0.125
