30.690
44.386
54.129
60.520
64.222
67.417
72.367
73.548
73.189
76.114
78.456
79.445
80.304
81.112
82.737
82.869
84.270
83.591
85.309
85.261
86.348
86.348
87.968
87.653
87.518
88.459
88.186
88.872
89.955
90.314
90.263
90.986
91.704
91.168
92.116
92.159
92.836
92.201
93.559
93.197
93.507
94.188
94.186
94.007
94.458
95.134
94.278
94.949
94.633
95.495
