1.330
1.135
0.885
0.687
0.554
0.451
0.380
0.330
0.293
0.251
0.225
0.209
0.182
0.164
0.145
0.144
0.136
0.120
0.105
0.100
0.099
0.101
0.090
0.086
0.077
0.062
0.064
0.069
0.067
0.057
0.062
0.059
0.048
0.047
0.045
0.048
0.046
0.049
0.043
0.035
0.039
0.043
0.040
0.040
0.040
0.038
0.037
0.021
0.029
0.027
