43.725
61.382
71.295
78.234
81.665
85.356
87.069
88.958
90.179
91.709
92.745
93.736
94.143
95.135
95.541
94.955
95.674
96.306
96.845
97.297
96.937
96.619
97.161
97.474
97.613
98.243
98.333
97.881
97.928
98.063
98.378
97.928
98.694
98.872
98.739
98.514
98.784
98.649
98.784
99.144
98.739
98.919
98.649
98.691
98.737
98.649
98.964
99.505
99.324
99.279
