1.370
1.235
1.115
1.023
0.900
0.813
0.749
0.665
0.615
0.582
0.538
0.520
0.484
0.461
0.446
0.428
0.406
0.401
0.379
0.383
0.358
0.342
0.324
0.316
0.324
0.303
0.283
0.277
0.287
0.271
0.259
0.253
0.259
0.237
0.243
0.236
0.223
0.206
0.202
0.225
0.199
0.199
0.192
0.191
0.182
0.188
0.164
0.167
0.158
0.158
