1.337
1.235
1.136
1.025
0.920
0.828
0.726
0.676
0.628
0.572
0.527
0.497
0.477
0.449
0.416
0.408
0.396
0.369
0.349
0.340
0.325
0.306
0.307
0.291
0.278
0.264
0.257
0.256
0.253
0.242
0.227
0.215
0.210
0.221
0.199
0.207
0.190
0.173
0.173
0.158
0.150
0.169
0.151
0.156
0.148
0.140
0.126
0.130
0.129
0.126
