37.686
57.002
64.543
69.397
72.645
74.537
77.067
77.875
79.587
81.344
82.244
82.785
83.548
84.048
85.756
85.177
86.208
87.381
88.375
88.198
88.917
88.868
89.727
90.176
91.485
91.081
91.123
91.073
91.575
92.019
92.204
93.194
92.880
92.157
93.468
92.291
93.736
94.368
94.593
95.134
94.546
94.456
94.863
94.775
94.949
95.225
96.170
95.854
95.944
95.676
