1.340
1.141
0.867
0.656
0.530
0.446
0.374
0.320
0.284
0.261
0.224
0.212
0.189
0.168
0.163
0.143
0.137
0.123
0.110
0.095
0.098
0.101
0.095
0.086
0.084
0.068
0.076
0.078
0.084
0.059
0.071
0.067
0.049
0.051
0.051
0.041
0.049
0.045
0.050
0.036
0.036
0.035
0.042
0.043
0.039
0.031
0.035
0.034
0.036
0.027
