1.370
1.236
1.115
1.011
0.889
0.804
0.732
0.666
0.613
0.586
0.545
0.509
0.494
0.483
0.456
0.441
0.408
0.389
0.391
0.369
0.358
0.341
0.335
0.324
0.325
0.298
0.289
0.285
0.286
0.256
0.266
0.254
0.249
0.246
0.229
0.220
0.215
0.205
0.198
0.184
0.189
0.185
0.176
0.181
0.176
0.155
0.167
0.163
0.165
0.146
