33.127
42.498
53.774
60.163
67.415
69.719
72.956
76.291
77.737
78.459
79.995
82.787
81.791
82.201
83.823
83.641
84.904
85.126
85.708
86.796
87.201
87.877
88.417
88.013
88.959
89.588
90.085
89.638
89.860
91.303
90.444
91.302
91.620
91.665
92.339
92.336
92.743
92.516
93.329
93.737
94.233
93.462
94.144
94.004
94.234
94.910
94.548
94.815
94.324
94.862
